"shallow"|"14203912"|"9816171"
"not used"|"14203913"|"9816172"
"not used"|"14203914"|"9816173"
"not used"|"14203915"|"9816174"
"not used"|"14203916"|"9816175"
"shallow"|"14203917"|"9816176"
"shallow"|"14203918"|"9816177"
"not used"|"14203919"|"9816178"
"not used"|"14203920"|"9816179"
"not used"|"14203921"|"9816180"
"not used"|"14203922"|"9816181"
"not used"|"14203923"|"9816182"
"not used"|"14203924"|"9816183"
"not used"|"14203925"|"9816184"
"not used"|"14203926"|"9816185"
"not used"|"14203927"|"9816186"
"not used"|"14203928"|"9816187"
"shallow"|"14203929"|"9816188"
"not used"|"14203930"|"9816189"
"not used"|"14203931"|"9816190"
"not used"|"14203932"|"9816191"
"not used"|"14203933"|"9816192"
"not used"|"14203934"|"9816193"
"shallow"|"14203935"|"9816194"
"not used"|"14203936"|"9816195"
"not used"|"14203937"|"9816196"
"not used"|"14203938"|"9816197"
"not used"|"14203939"|"9816198"
"not used"|"14203940"|"9816199"
"shallow"|"14203941"|"9816200"
"not used"|"14203942"|"9816201"
"not used"|"14203943"|"9816202"
"not used"|"14203944"|"9816203"
"not used"|"14203945"|"9816204"
"shallow"|"14203946"|"9816205"
"not used"|"14203947"|"9816206"
"not used"|"14203948"|"9816207"
"not used"|"14203949"|"9816208"
"not used"|"14203950"|"9816209"
"not used"|"14203951"|"9816210"
"not used"|"14203952"|"9816211"
"not used"|"14203953"|"9816212"
"not used"|"14203954"|"9816213"
"shallow"|"14203955"|"9816214"
"not used"|"14203956"|"9816215"
"not used"|"14203957"|"9816216"
"not used"|"14203958"|"9816217"
"not used"|"14203959"|"9816218"
"not used"|"14203960"|"9816219"
"not used"|"14203961"|"9816220"
"not used"|"14203962"|"9816221"
"not used"|"14203963"|"9816222"
"not used"|"14203964"|"9816223"
"not used"|"14203965"|"9816224"
"not used"|"14203966"|"9816225"
"not used"|"14203968"|"9816226"
"not used"|"14203969"|"9816227"
"not used"|"14203970"|"9816228"
"not used"|"14203973"|"9816229"
"not used"|"14203975"|"9816230"
"not used"|"14203976"|"9816231"
"not used"|"14203977"|"9816232"
"shallow"|"14203978"|"9816233"
"shallow"|"14203979"|"9816234"
"not used"|"14203980"|"9816235"
"not used"|"14203981"|"9816236"
"not used"|"14203982"|"9816237"
"not used"|"14203983"|"9816238"
"shallow"|"14203984"|"9816239"
"shallow"|"14203985"|"9816240"
"not used"|"14203986"|"9816241"
"not used"|"14203987"|"9816242"
"not used"|"14203988"|"9816243"
"not used"|"14203989"|"9816244"
"shallow"|"14203990"|"9816245"
"not used"|"14203991"|"9816246"
"not used"|"14203992"|"9816247"
"not used"|"14203993"|"9816248"
"not used"|"14203994"|"9816249"
"shallow"|"14203995"|"9816250"
"not used"|"14203996"|"9816251"
"not used"|"14203997"|"9816252"
"not used"|"14203998"|"9816253"
"not used"|"14203999"|"9816254"
"not used"|"14204000"|"9816255"
"not used"|"14204001"|"9816256"
"not used"|"14204002"|"9816257"
"not used"|"14204003"|"9816258"
"not used"|"14204004"|"9816259"
"not used"|"14204005"|"9816260"
"not used"|"14204006"|"9816261"
"shallow"|"14204007"|"9816262"
"not used"|"14204009"|"9816263"
"not used"|"14204010"|"9816264"
"not used"|"14204011"|"9816265"
"not used"|"14204012"|"9816266"
"not used"|"14204013"|"9816267"
"not used"|"14204014"|"9816268"
"shallow"|"14204015"|"9816269"
"not used"|"14204016"|"9816270"
"not used"|"14204017"|"9816271"
"not used"|"14204018"|"9816272"
"not used"|"14204019"|"9816273"
"not used"|"14204020"|"9816274"
"not used"|"14204021"|"9816275"
"not used"|"14204022"|"9816276"
"not used"|"14204023"|"9816277"
"not used"|"14204024"|"9816278"
"not used"|"14204025"|"9816279"
"shallow"|"14204026"|"9816280"
"shallow"|"14204027"|"9816281"
"not used"|"14204028"|"9816282"
"shallow"|"14204029"|"9816283"
"not used"|"14204030"|"9816284"
"not used"|"14204031"|"9816285"
"not used"|"14204032"|"9816286"
"not used"|"14204033"|"9816287"
"not used"|"14204034"|"9816288"
"not used"|"14204035"|"9816289"
"shallow"|"14204036"|"9816290"
"not used"|"14204037"|"9816291"
"shallow"|"14204038"|"9816292"
"shallow"|"14204039"|"9816293"
"shallow"|"14204040"|"9816294"
"not used"|"14204041"|"9816295"
"not used"|"14204042"|"9816296"
"not used"|"14204043"|"9816297"
"not used"|"14204044"|"9816298"
"shallow"|"14204045"|"9816299"
"not used"|"14204046"|"9816300"
"not used"|"14204047"|"9816301"
"not used"|"14204048"|"9816302"
"shallow"|"14204049"|"9816303"
"not used"|"14204050"|"9816304"
"shallow"|"14204051"|"9816305"
"not used"|"14204052"|"9816306"
"not used"|"14204053"|"9816307"
"shallow"|"14204054"|"9816308"
"not used"|"14204055"|"9816309"
"not used"|"14204056"|"9816310"
"shallow"|"14204057"|"9816311"
"shallow"|"14204058"|"9816312"
"not used"|"14204059"|"9816313"
"shallow"|"14204060"|"9816314"
"not used"|"14204061"|"9816315"
"not used"|"14204062"|"9816316"
"shallow"|"14204063"|"9816317"
"shallow"|"14204064"|"9816318"
"shallow"|"14204065"|"9816319"
"not used"|"14204066"|"9816320"
"not used"|"14204067"|"9816321"
"shallow"|"14204068"|"9816322"
"not used"|"14204069"|"9816323"
"not used"|"14204070"|"9816324"
"not used"|"14204071"|"9816325"
"not used"|"14204072"|"9816326"
"not used"|"14204073"|"9816327"
"not used"|"14204074"|"9816328"
"not used"|"14204075"|"9816329"
"shallow"|"14204076"|"9816330"
"not used"|"14204077"|"9816331"
"not used"|"14204078"|"9816332"
"not used"|"14204079"|"9816333"
"not used"|"14204080"|"9816334"
"not used"|"14204081"|"9816335"
"shallow"|"14204082"|"9816336"
"not used"|"14204083"|"9816337"
"not used"|"14204084"|"9816338"
"not used"|"14204085"|"9816339"
"not used"|"14204086"|"9816340"
"not used"|"14204087"|"9816341"
"not used"|"14204088"|"9816342"
"not used"|"14204089"|"9816343"
"shallow"|"14204090"|"9816344"
"not used"|"14204091"|"9816345"
"shallow"|"14204092"|"9816346"
"not used"|"14213784"|"9825553"
"not used"|"14213785"|"9825554"
"not used"|"14213786"|"9825555"
"shallow"|"14213787"|"9825556"
"ortstein"|"14213787"|"9825557"
"not used"|"14213788"|"9825558"
"not used"|"14213789"|"9825559"
"not used"|"14213790"|"9825560"
"not used"|"14213791"|"9825561"
"not used"|"14213792"|"9825562"
"not used"|"14213793"|"9825563"
"not used"|"14213794"|"9825564"
"not used"|"14213795"|"9825565"
"not used"|"14213796"|"9825566"
"not used"|"14213797"|"9825567"
"not used"|"14213798"|"9825568"
"not used"|"14213799"|"9825569"
"not used"|"14214066"|"9825830"
"not used"|"14214067"|"9825831"
"not used"|"14214068"|"9825832"
"not used"|"14214069"|"9825833"
"not used"|"14214070"|"9825834"
"not used"|"14214071"|"9825835"
"not used"|"14214072"|"9825836"
"not used"|"14214073"|"9825837"
"not used"|"14214074"|"9825838"
"not used"|"14214075"|"9825839"
"not used"|"14214076"|"9825840"
"not used"|"14214077"|"9825841"
"not used"|"14214078"|"9825842"
"not used"|"14214079"|"9825843"
"not used"|"14214080"|"9825844"
"not used"|"14214081"|"9825845"
"not used"|"14214082"|"9825846"
"not used"|"14214083"|"9825847"
"not used"|"14214084"|"9825848"
"not used"|"14214085"|"9825849"
"shallow"|"14214086"|"9825850"
"not used"|"14214097"|"9825861"
"not used"|"14214098"|"9825862"
"not used"|"14214099"|"9825863"
"not used"|"14214100"|"9825864"
"not used"|"14214101"|"9825865"
"not used"|"14214102"|"9825866"
"not used"|"14214103"|"9825867"
"not used"|"14214104"|"9825868"
"not used"|"14214105"|"9825869"
"not used"|"14214106"|"9825870"
"not used"|"14214107"|"9825871"
"not used"|"14214108"|"9825872"
"not used"|"14214109"|"9825873"
"not used"|"14214110"|"9825874"
"not used"|"14214176"|"9825937"
"not used"|"14214177"|"9825938"
"not used"|"14214178"|"9825939"
"not used"|"14214179"|"9825940"
"not used"|"14214180"|"9825941"
"not used"|"14214181"|"9825942"
"not used"|"14214182"|"9825943"
"not used"|"14214183"|"9825944"
"shallow"|"14214184"|"9825945"
"not used"|"14214185"|"9825946"
"shallow"|"14214186"|"9825947"
"not used"|"14214187"|"9825948"
"not used"|"14214188"|"9825949"
"not used"|"14214189"|"9825950"
"not used"|"14214190"|"9825951"
"not used"|"14214191"|"9825952"
"not used"|"14214192"|"9825953"
"not used"|"14214193"|"9825954"
"not used"|"14214194"|"9825955"
"not used"|"14214216"|"9825976"
"not used"|"14214217"|"9825977"
"not used"|"14214218"|"9825978"
"not used"|"14214219"|"9825979"
"not used"|"14214220"|"9825980"
"not used"|"14214221"|"9825981"
"not used"|"14214222"|"9825982"
"not used"|"14214223"|"9825983"
"not used"|"14214224"|"9825984"
"not used"|"14214225"|"9825985"
"not used"|"14214226"|"9825986"
"not used"|"14214228"|"9825987"
"not used"|"14214229"|"9825988"
"not used"|"14214230"|"9825989"
"not used"|"14214231"|"9825990"
"not used"|"14214232"|"9825991"
"not used"|"14214233"|"9825992"
"not used"|"14214264"|"9826021"
"not used"|"14214265"|"9826022"
"not used"|"14214266"|"9826023"
"not used"|"14214267"|"9826024"
"not used"|"14214268"|"9826025"
"not used"|"14214269"|"9826026"
"not used"|"14214270"|"9826027"
"not used"|"14214271"|"9826028"
"ortstein"|"14214272"|"9826029"
"not used"|"14214273"|"9826030"
"not used"|"14214274"|"9826031"
"not used"|"14214275"|"9826032"
"not used"|"14214277"|"9826033"
"not used"|"14214278"|"9826034"
"not used"|"14214279"|"9826035"
"not used"|"14214280"|"9826036"
"not used"|"14214281"|"9826037"
"shallow"|"14214301"|"9826057"
"not used"|"14214302"|"9826058"
"not used"|"14214303"|"9826059"
"not used"|"14214304"|"9826060"
"not used"|"14214305"|"9826061"
"not used"|"14214306"|"9826062"
"not used"|"14214307"|"9826063"
"not used"|"14214308"|"9826064"
"not used"|"14214309"|"9826065"
"not used"|"14214310"|"9826066"
"not used"|"14214311"|"9826067"
"not used"|"14214312"|"9826068"
"not used"|"14214313"|"9826069"
"shallow"|"14214314"|"9826070"
"not used"|"14214315"|"9826071"
"not used"|"14214316"|"9826072"
"not used"|"14214317"|"9826073"
"shallow"|"14214318"|"9826074"
"not used"|"14214319"|"9826075"
