"isotic"|"14203236"|"11106338"
"illitic"|"14203237"|"11106339"
"mixed"|"14203238"|"11106340"
"not used"|"14203239"|"11106341"
"isotic"|"14203240"|"11106342"
"isotic"|"14203241"|"11106343"
"isotic"|"14203242"|"11106344"
"isotic"|"14203243"|"11106345"
"isotic"|"14203244"|"11106346"
"isotic"|"14203245"|"11106347"
"isotic"|"14203246"|"11106348"
"mixed"|"14203247"|"11106349"
"isotic"|"14203248"|"11106350"
"isotic"|"14203249"|"11106351"
"isotic"|"14203250"|"11106352"
"mixed"|"14203251"|"11106353"
"not used"|"14203252"|"11106354"
"isotic"|"14203253"|"11106355"
"isotic"|"14203254"|"11106356"
"isotic"|"14203255"|"11106357"
"isotic"|"14203256"|"11106358"
"isotic"|"14203257"|"11106359"
"isotic"|"14203258"|"11106360"
"isotic"|"14203259"|"11106361"
"not used"|"14203260"|"11106362"
"isotic"|"14203261"|"11106363"
"mixed"|"14203262"|"11106364"
"isotic"|"14203263"|"11106365"
"isotic"|"14203264"|"11106366"
"isotic"|"14203265"|"11106367"
"mixed"|"14203266"|"11106368"
"mixed"|"14203267"|"11106369"
"not used"|"14203268"|"11106370"
"isotic"|"14203269"|"11106371"
"isotic"|"14203270"|"11106372"
"isotic"|"14203271"|"11106373"
"isotic"|"14203272"|"11106374"
"isotic"|"14203273"|"11106375"
"illitic"|"14203274"|"11106376"
"illitic"|"14203275"|"11106377"
"illitic"|"14203276"|"11106378"
"isotic"|"14203277"|"11106379"
"mixed"|"14203278"|"11106380"
"illitic"|"14203279"|"11106381"
"isotic"|"14203280"|"11106382"
"illitic"|"14203281"|"11106383"
"isotic"|"14203282"|"11106384"
"isotic"|"14203283"|"11106385"
"isotic"|"14203284"|"11106386"
"isotic"|"14203285"|"11106387"
"isotic"|"14203286"|"11106388"
"mixed"|"14203287"|"11106389"
"mixed"|"14203288"|"11106390"
"not used"|"14203289"|"11106391"
"isotic"|"14203290"|"11106392"
"isotic"|"14203291"|"11106393"
"isotic"|"14203292"|"11106394"
"isotic"|"14203293"|"11106395"
"isotic"|"14203294"|"11106396"
"isotic"|"14203295"|"11106397"
"isotic"|"14203296"|"11106398"
"isotic"|"14203297"|"11106399"
"isotic"|"14203298"|"11106400"
"isotic"|"14203299"|"11106401"
"mixed"|"14203300"|"11106402"
"isotic"|"14203301"|"11106403"
"isotic"|"14203302"|"11106404"
"mixed"|"14203303"|"11106405"
"mixed"|"14203304"|"11106406"
"isotic"|"14203305"|"11106407"
"isotic"|"14203306"|"11106408"
"isotic"|"14203307"|"11106409"
"mixed"|"14203308"|"11106410"
"isotic"|"14203309"|"11106411"
"mixed"|"14203310"|"11106412"
