0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203285"|"2823434"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203286"|"2823435"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203287"|"2823436"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203288"|"2823437"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203290"|"2823438"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203291"|"2823439"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203292"|"2823440"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203298"|"2823441"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203301"|"2823442"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203304"|"2823443"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203307"|"2823444"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203309"|"2823445"
3|9|15|||||250|425|600|"Nonflat"|||"14203310"|"2823446"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203311"|"2823447"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203312"|"2823448"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203313"|"2823449"
3|9|15|||||250|425|600|"Nonflat"|||"14203315"|"2823450"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203320"|"2823451"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203321"|"2823452"
3|9|15|||||250|425|600|"Nonflat"|||"14203322"|"2823453"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203323"|"2823454"
3|9|15|||||250|425|600|"Nonflat"|||"14203324"|"2823455"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203325"|"2823456"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203327"|"2823457"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203329"|"2823458"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203331"|"2823459"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203332"|"2823460"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203333"|"2823461"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203334"|"2823462"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203342"|"2823463"
3|9|15|||||250|425|600|"Nonflat"|||"14203343"|"2823464"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203345"|"2823465"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203346"|"2823466"
3|9|15|||||250|425|600|"Nonflat"|||"14203347"|"2823467"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203348"|"2823468"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203349"|"2823469"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203350"|"2823470"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203351"|"2823471"
3|9|15|||||250|425|600|"Nonflat"|||"14203352"|"2823472"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203353"|"2823473"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203354"|"2823474"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203357"|"2823475"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203358"|"2823476"
3|9|15|||||250|425|600|"Nonflat"|||"14203359"|"2823477"
3|9|15|||||250|425|600|"Nonflat"|||"14203360"|"2823478"
3|9|15|||||250|425|600|"Nonflat"|||"14203361"|"2823479"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203363"|"2823480"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203364"|"2823481"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203365"|"2823482"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203367"|"2823483"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203369"|"2823484"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203370"|"2823485"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203371"|"2823486"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203373"|"2823487"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203375"|"2823488"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203376"|"2823489"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203377"|"2823490"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203378"|"2823491"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203379"|"2823492"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203380"|"2823493"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203381"|"2823494"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203383"|"2823495"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203385"|"2823496"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203386"|"2823497"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203387"|"2823498"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203388"|"2823499"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203389"|"2823500"
3|9|15|||||250|425|600|"Nonflat"|||"14203391"|"2823501"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203393"|"2823502"
3|9|15|||||250|425|600|"Nonflat"|||"14203394"|"2823503"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203395"|"2823504"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203396"|"2823505"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203403"|"2823506"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203407"|"2823507"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203408"|"2823508"
3|9|15|||||250|425|600|"Nonflat"|||"14203409"|"2823509"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203410"|"2823510"
3|9|15|||||250|425|600|"Nonflat"|||"14203412"|"2823511"
3|9|15|||||250|425|600|"Nonflat"|||"14203413"|"2823512"
3|9|15|||||250|425|600|"Nonflat"|||"14203416"|"2823513"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203417"|"2823514"
3|9|15|||||250|425|600|"Nonflat"|||"14203421"|"2823515"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203426"|"2823516"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203430"|"2823517"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203437"|"2823518"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203438"|"2823519"
3|9|15|||||250|425|600|"Nonflat"|||"14203439"|"2823520"
3|9|15|||||250|425|600|"Nonflat"|||"14203440"|"2823521"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203442"|"2823522"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203443"|"2823523"
3|9|15|||||250|425|600|"Nonflat"|||"14203444"|"2823524"
3|9|15|||||250|425|600|"Nonflat"|||"14203447"|"2823525"
3|9|15|||||250|425|600|"Nonflat"|||"14203449"|"2823526"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203450"|"2823527"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203452"|"2823528"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203453"|"2823529"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203455"|"2823530"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203456"|"2823531"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203457"|"2823532"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203459"|"2823533"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203460"|"2823534"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203461"|"2823535"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203462"|"2823536"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203463"|"2823537"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203464"|"2823538"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203465"|"2823539"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203466"|"2823540"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203467"|"2823541"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203469"|"2823542"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203470"|"2823543"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203471"|"2823544"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203472"|"2823545"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203473"|"2823546"
3|9|15|||||250|425|600|"Nonflat"|||"14203474"|"2823547"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203475"|"2823548"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203476"|"2823549"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203477"|"2823550"
3|9|15|||||250|425|600|"Nonflat"|||"14203478"|"2823551"
3|9|15|||||250|425|600|"Nonflat"|||"14203479"|"2823552"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203480"|"2823553"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203481"|"2823554"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203482"|"2823555"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203483"|"2823556"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203484"|"2823557"
3|9|15|||||250|425|600|"Nonflat"|||"14203485"|"2823558"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203486"|"2823559"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203487"|"2823560"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203492"|"2823561"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203494"|"2823562"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203495"|"2823563"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203499"|"2823564"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203501"|"2823565"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203504"|"2823566"
3|9|15|||||250|425|600|"Nonflat"|||"14203506"|"2823567"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203507"|"2823568"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203508"|"2823569"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203509"|"2823570"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203510"|"2823571"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203515"|"2823572"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203516"|"2823573"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203518"|"2823574"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203519"|"2823575"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203522"|"2823576"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203523"|"2823577"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203525"|"2823578"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203526"|"2823579"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203527"|"2823580"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203530"|"2823581"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203531"|"2823582"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203543"|"2823583"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203552"|"2823584"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203553"|"2823585"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203557"|"2823586"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203559"|"2823587"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203560"|"2823588"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203561"|"2823589"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203562"|"2823590"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203564"|"2823591"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203565"|"2823592"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203566"|"2823593"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203570"|"2823594"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203573"|"2823595"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203575"|"2823596"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203577"|"2823597"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203580"|"2823598"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203582"|"2823599"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203583"|"2823600"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203584"|"2823601"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203585"|"2823602"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203586"|"2823603"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203588"|"2823604"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203589"|"2823605"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203590"|"2823606"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203592"|"2823607"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203593"|"2823608"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203594"|"2823609"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203595"|"2823610"
3|9|15|||||250|425|600|"Nonflat"|||"14203596"|"2823611"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203597"|"2823612"
3|9|15|||||250|425|600|"Nonflat"|||"14203598"|"2823613"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203599"|"2823614"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203601"|"2823615"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203602"|"2823616"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203603"|"2823617"
3|9|15|||||600|1800|3000|"Nonflat"|||"14203609"|"2823618"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203611"|"2823619"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203612"|"2823620"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203613"|"2823621"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203614"|"2823622"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203615"|"2823623"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203621"|"2823624"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203622"|"2823625"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203623"|"2823626"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203624"|"2823627"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203625"|"2823628"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203626"|"2823629"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203627"|"2823630"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203628"|"2823631"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203629"|"2823632"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203631"|"2823633"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203632"|"2823634"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203633"|"2823635"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203634"|"2823636"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203635"|"2823637"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203636"|"2823638"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203637"|"2823639"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203638"|"2823640"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203639"|"2823641"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203640"|"2823642"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203641"|"2823643"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203642"|"2823644"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203647"|"2823645"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203650"|"2823646"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203651"|"2823647"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203653"|"2823648"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203656"|"2823649"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203657"|"2823650"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203658"|"2823651"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203661"|"2823652"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203664"|"2823653"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203665"|"2823654"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203667"|"2823655"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203668"|"2823656"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203670"|"2823657"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203671"|"2823658"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203674"|"2823659"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203675"|"2823660"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203677"|"2823661"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203678"|"2823662"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203679"|"2823663"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203683"|"2823664"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203691"|"2823665"
3|9|15|||||250|425|600|"Nonflat"|||"14203693"|"2823666"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203707"|"2823667"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203719"|"2823668"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203720"|"2823669"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203722"|"2823670"
3|9|15|||||250|425|600|"Nonflat"|||"14203723"|"2823671"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203724"|"2823672"
3|9|15|||||250|425|600|"Nonflat"|||"14203725"|"2823673"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203726"|"2823674"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203727"|"2823675"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203728"|"2823676"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203730"|"2823677"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203731"|"2823678"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203733"|"2823679"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203734"|"2823680"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203736"|"2823681"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203741"|"2823682"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203743"|"2823683"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203744"|"2823684"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203745"|"2823685"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203746"|"2823686"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203747"|"2823687"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203749"|"2823688"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203750"|"2823689"
3|9|15|||||250|425|600|"Nonflat"|||"14203751"|"2823690"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203754"|"2823691"
3|9|15|||||250|425|600|"Nonflat"|||"14203755"|"2823692"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203756"|"2823693"
3|9|15|||||250|425|600|"Nonflat"|||"14203758"|"2823694"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203759"|"2823695"
3|9|15|||||250|425|600|"Nonflat"|||"14203760"|"2823696"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203764"|"2823697"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203765"|"2823698"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203766"|"2823699"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203770"|"2823700"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203772"|"2823701"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203779"|"2823702"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203780"|"2823703"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203783"|"2823704"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203786"|"2823705"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203793"|"2823706"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203801"|"2823707"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203803"|"2823708"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203804"|"2823709"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203806"|"2823710"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203807"|"2823711"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203810"|"2823712"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203813"|"2823713"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203817"|"2823714"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203818"|"2823715"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203819"|"2823716"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203820"|"2823717"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203822"|"2823718"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203825"|"2823719"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203826"|"2823720"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203828"|"2823721"
3|9|15|||||250|425|600|"Nonflat"|||"14203829"|"2823722"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203831"|"2823723"
0.1|1.6|3|||||250|425|600|"Nonflat"|||"14203832"|"2823724"
3|9|15|||||250|425|600|"Nonflat"|||"14203834"|"2823725"
